Course Code,Credit,Section,Faculty,Days,Time,Room,Seat
MCJ302,3.0,1,ZTZ,ST,01:00 PM - 02:30 PM,MCJ302,40
MCJ304,3.0,1,SRUA,ST,02:40 PM - 04:10 PM,MCJ304,40
MCJ305,3.0,1,MKAR,RA,11:20 AM - 12:50 PM,MCJ305,40
MCJ405,3.0,1,SPL,MW,04:20 PM - 05:50 PM,MCJ405,40
MGT212,3.0,1,AFHN,ST,08:00 AM - 09:30 AM,MGT212,40
MGT212,3.0,10,JnA,ST,02:40 PM - 04:10 PM,MGT212,40
MGT212,3.0,11,,ST,04:20 PM - 05:50 PM,MGT212,40
MGT212,3.0,12,,ST,04:20 PM - 05:50 PM,MGT212,35
MGT212,3.0,13,LkK,ST,04:20 PM - 05:50 PM,MGT212,45
MGT212,3.0,14,,MW,11:20 AM - 12:50 PM,MGT212,40
MGT212,3.0,15,ShL,MW,11:20 AM - 12:50 PM,MGT212,40
MGT212,3.0,16,ShH,MW,11:20 AM - 12:50 PM,MGT212,40
MGT212,3.0,17,,MW,11:20 AM - 12:50 PM,MGT212,45
MGT212,3.0,18,,MW,01:00 PM - 02:30 PM,MGT212,35
MGT212,3.0,19,ShH,MW,01:00 PM - 02:30 PM,MGT212,40
MGT212,3.0,2,TYA,ST,08:00 AM - 09:30 AM,MGT212,40
MGT212,3.0,20,SNO,MW,01:00 PM - 02:30 PM,MGT212,45
MGT212,3.0,21,MAO,MW,02:40 PM - 04:10 PM,MGT212,40
MGT212,3.0,22,SNO,MW,02:40 PM - 04:10 PM,MGT212,45
MGT212,3.0,23,MAO,MW,04:20 PM - 05:50 PM,MGT212,45
MGT212,3.0,24,RsJ,MW,04:20 PM - 05:50 PM,MGT212,45
MGT212,3.0,25,AmTR,ST,02:40 PM - 04:10 PM,MGT212,45
MGT212,3.0,26,Rfe,ST,08:00 AM - 09:30 AM,MGT212,40
MGT212,3.0,27,FdF,MW,08:00 AM - 09:30 AM,MGT212,40
MGT212,3.0,28,Rfe,MW,09:40 AM - 11:10 AM,MGT212,40
MGT212,3.0,29,MHZ,MW,04:20 PM - 05:50 PM,MGT212,40
MGT212,3.0,3,Mli,ST,09:40 AM - 11:10 AM,MGT212,40
MGT212,3.0,30,MHZ,MW,06:00 PM - 07:30 PM,MGT212,40
MGT212,3.0,31,NYM,RA,09:40 AM - 11:10 AM,MGT212,40
MGT212,3.0,32,Sne,RA,09:40 AM - 11:10 AM,MGT212,40
MGT212,3.0,4,JnA,ST,09:40 AM - 11:10 AM,MGT212,44
MGT212,3.0,5,QTI,ST,11:20 AM - 12:50 PM,MGT212,40
MGT212,3.0,6,Mli,ST,11:20 AM - 12:50 PM,MGT212,40
MGT212,3.0,7,JnA,ST,11:20 AM - 12:50 PM,MGT212,40
MGT212,3.0,8,,ST,02:40 PM - 04:10 PM,MGT212,35
MGT212,3.0,9,QTI,ST,02:40 PM - 04:10 PM,MGT212,40
MGT314,3.0,1,Mof,ST,01:00 PM - 02:30 PM,MGT314,40
MGT314,3.0,2,SNO,ST,02:40 PM - 04:10 PM,MGT314,45
MGT314,3.0,3,JAH,MW,09:40 AM - 11:10 AM,MGT314,45
MGT314,3.0,4,JAH,MW,11:20 AM - 12:50 PM,MGT314,40
MGT314,3.0,5,HFN,MW,01:00 PM - 02:30 PM,MGT314,40
MGT314,3.0,6,HFN,MW,02:40 PM - 04:10 PM,MGT314,40
MGT314,3.0,7,TBA,MW,06:00 PM - 07:30 PM,MGT314,40
MGT314,3.0,8,Mof,ST,11:20 AM - 12:50 PM,MGT314,45
MGT314,3.0,9,MHcW,ST,02:40 PM - 04:10 PM,MGT314,45
MGT321,3.0,1,ShL,RA,09:40 AM - 11:10 AM,MGT321,40
MGT351,3.0,1,SYI,ST,11:20 AM - 12:50 PM,MGT351,40
MGT351,3.0,10,,ST,04:20 PM - 05:50 PM,MGT351,40
MGT351,3.0,11,SYI,MW,09:40 AM - 11:10 AM,MGT351,40
MGT351,3.0,12,Alm,MW,09:40 AM - 11:10 AM,MGT351,40
MGT351,3.0,13,SYI,MW,11:20 AM - 12:50 PM,MGT351,35
MGT351,3.0,14,FsZ,MW,01:00 PM - 02:30 PM,MGT351,35
MGT351,3.0,15,FsZ,MW,02:40 PM - 04:10 PM,MGT351,40
MGT351,3.0,16,Mli,MW,02:40 PM - 04:10 PM,MGT351,40
MGT351,3.0,17,,ST,06:00 PM - 07:30 PM,MGT351,40
MGT351,3.0,18,Alm,RA,09:40 AM - 11:10 AM,MGT351,45
MGT351,3.0,19,MSIF,RA,04:20 PM - 05:50 PM,MGT351,35
MGT351,3.0,2,ShH,ST,11:20 AM - 12:50 PM,MGT351,45
MGT351,3.0,20,MSIF,RA,06:00 PM - 07:30 PM,MGT351,40
MGT351,3.0,21,Mli,MW,11:20 AM - 12:50 PM,MGT351,45
MGT351,3.0,3,ShH,ST,01:00 PM - 02:30 PM,MGT351,40
MGT351,3.0,4,,ST,02:40 PM - 04:10 PM,MGT351,40
MGT351,3.0,5,FsZ,ST,02:40 PM - 04:10 PM,MGT351,40
MGT351,3.0,6,Mli,ST,02:40 PM - 04:10 PM,MGT351,40
MGT351,3.0,7,TuA,ST,02:40 PM - 04:10 PM,MGT351,7
MGT351,3.0,8,ShH,ST,04:20 PM - 05:50 PM,MGT351,8
MGT351,3.0,9,TuA,ST,04:20 PM - 05:50 PM,MGT351,9
MGT360,3.0,1,MHcW,MW,01:00 PM - 02:30 PM,MGT360,1
MGT368,3.0,1,,ST,08:00 AM - 09:30 AM,MGT368,1
MGT368,3.0,10,LKK,MW,04:20 PM - 05:50 PM,MGT368,10
MGT368,3.0,11,,MW,02:40 PM - 04:10 PM,MGT368,11
MGT368,3.0,2,,ST,11:20 AM - 12:50 PM,MGT368,2
MGT368,3.0,3,MAO,ST,01:00 PM - 02:30 PM,MGT368,3
MGT368,3.0,4,,ST,01:00 PM - 02:30 PM,MGT368,4
MGT368,3.0,5,MAO,ST,02:40 PM - 04:10 PM,MGT368,5
MGT368,3.0,6,AmTR,ST,04:20 PM - 05:50 PM,MGT368,6
MGT368,3.0,7,AmTR,MW,08:00 AM - 09:30 AM,MGT368,7
MGT368,3.0,8,SmM4,MW,08:00 AM - 09:30 AM,MGT368,8
MGT368,3.0,9,,MW,04:20 PM - 05:50 PM,MGT368,9
MGT410,,1,ShL,MW,09:40 AM - 11:10 AM,MGT410,1
MGT460,3.0,1,ZIA,ST,11:20 AM - 12:50 PM,MGT460,1
MGT489,3.0,1,SmM4,ST,08:00 AM - 09:30 AM,MGT489,1
MGT489,3.0,10,ShL,RA,11:20 AM - 12:50 PM,MGT489,10
MGT489,3.0,2,,ST,11:20 AM - 12:50 PM,MGT489,2
MGT489,3.0,3,ZMU,ST,11:20 AM - 12:50 PM,MGT489,3
MGT489,3.0,4,,MW,08:00 AM - 09:30 AM,MGT489,4
MGT489,3.0,5,QTI,MW,09:40 AM - 11:10 AM,MGT489,5
MGT489,3.0,6,BHj,MW,09:40 AM - 11:10 AM,MGT489,6
MGT489,3.0,7,JnA,MW,09:40 AM - 11:10 AM,MGT489,7
MGT489,3.0,8,QTI,MW,01:00 PM - 02:30 PM,MGT489,8
MGT489,3.0,9,ZKj,RA,09:40 AM - 11:10 AM,MGT489,9
MGT490,3.0,1,ZIA,ST,09:40 AM - 11:10 AM,MGT490,1
MGT607,3.0,1,MNAR,R,07:00 PM - 10:10 PM,MGT607,1
MGT675,3.0,1,Hsi,A,07:00 PM - 10:10 PM,MGT675,1
MGT680,3.0,1,RUE,R,07:00 PM - 10:10 PM,MGT680,1
MIC201,3.0,1,SKK,MW,09:40 AM - 11:10 AM,MIC201,1
MIC201,3.0,2,SKK,MW,11:20 AM - 12:50 PM,MIC201,2
MIC201,3.0,3,KSP,MW,04:20 PM - 05:50 PM,MIC201,3
MIC202,3.0,1,NBB,MW,11:20 AM - 12:50 PM,MIC202,1
MIC202,3.0,2,NBB,MW,01:00 PM - 02:30 PM,MIC202,2
MIC202,3.0,3,SBI,ST,09:40 AM - 11:10 AM,MIC202,3
MIC202,3.0,4,SBI,ST,04:20 PM - 05:50 PM,MIC202,4
MIC202,3.0,5,KFR,MW,11:20 AM - 12:50 PM,MIC202,5
MIC202,3.0,6,KFR,MW,01:00 PM - 02:30 PM,MIC202,6
MIC203,3.0,1,KFR,ST,01:00 PM - 02:30 PM,MIC203,1
MIC203,3.0,2,KFR,MW,08:00 AM - 09:30 AM,MIC203,2
MIC203,3.0,3,KSP,ST,04:20 PM - 05:50 PM,MIC203,3
MIC206,3.0,1,,ST,02:40 PM - 04:10 PM,MIC206,1
MIC206,3.0,2,,MW,01:00 PM - 02:30 PM,MIC206,2
MIC206,3.0,3,MZAR,RA,11:20 AM - 12:50 PM,MIC206,3
MIC207,3.0,1,MBRH,MW,08:00 AM - 09:30 AM,MIC207,1
MIC207,3.0,2,MBRH,MW,11:20 AM - 12:50 PM,MIC207,2
MIC207,3.0,3,MBRH,MW,01:00 PM - 02:30 PM,MIC207,3
MIC307,3.0,1,JSJ,ST,09:40 AM - 11:10 AM,MIC307,1
MIC307,3.0,2,KMRH,ST,11:20 AM - 12:50 PM,MIC307,2
MIC307,3.0,3,KMRH,ST,02:40 PM - 04:10 PM,MIC307,3
MIC309,3.0,1,KMRH,MW,11:20 AM - 12:50 PM,MIC309,1
MIC309,3.0,2,MSIM,RA,09:40 AM - 11:10 AM,MIC309,2
MIC309,3.0,3,MSIM,RA,01:00 PM - 02:30 PM,MIC309,3
MIC314,3.0,1,MBRH,RA,08:00 AM - 09:30 AM,MIC314,1
MIC314,3.0,2,MBRH,RA,09:40 AM - 11:10 AM,MIC314,2
MIC314,3.0,3,KFR,ST,08:00 AM - 09:30 AM,MIC314,3
MIC314,3.0,4,KFR,ST,09:40 AM - 11:10 AM,MIC314,4
MIC315,3.0,1,NBB,ST,11:20 AM - 12:50 PM,MIC315,1
MIC315,3.0,2,NBB,ST,01:00 PM - 02:30 PM,MIC315,2
MIC315,3.0,3,MQN,MW,02:40 PM - 04:10 PM,MIC315,3
MIC316,3.0,1,JSJ,MW,09:40 AM - 11:10 AM,MIC316,1
MIC316,3.0,2,,MW,11:20 AM - 12:50 PM,MIC316,2
MIC316,3.0,3,KMRH,MW,04:20 PM - 05:50 PM,MIC316,3
SAC412,1.0,2,SBI,S,11:20 AM - 02:20 PM,MIC316L,2
MIC317,3.0,1,FDDN,ST,09:40 AM - 11:10 AM,MIC317,1
MIC317,3.0,2,FDDN,ST,11:20 AM - 12:50 PM,MIC317,2
MIC317,3.0,3,CQA,ST,02:40 PM - 04:10 PM,MIC317,40
SAC414,1.0,2,FDDN,R,08:00 AM - 11:00 AM,MIC317L,20
MIC318,3.0,2,KSP,MW,02:40 PM - 04:10 PM,MIC318,40
MIC318,3.0,3,MZAR,RA,08:00 AM - 09:30 AM,MIC318,40
MIC401,3.0,1,SBI,MW,04:20 PM - 05:50 PM,MIC401,40
MIC401,3.0,2,ABE,RA,09:40 AM - 11:10 AM,MIC401,40
MIC412,3.0,1,FDDN,MW,09:40 AM - 11:10 AM,MIC412,40
MIC412,3.0,2,FDDN,MW,11:20 AM - 12:50 PM,MIC412,40
MIC413,3.0,1,,ST,09:40 AM - 11:10 AM,MIC413,40
MIC413,3.0,2,SBI,MW,09:40 AM - 11:10 AM,MIC413,40
MIC414,3.0,1,,MW,09:40 AM - 11:10 AM,MIC414,40
SAC413,1.0,2,,T,08:00 AM - 11:00 AM,MIC414L,20
MIC415,3.0,1,KSP,ST,09:40 AM - 11:10 AM,MIC415,40
MIC415,3.0,2,KSP,ST,01:00 PM - 02:30 PM,MIC415,40
MIS107,3.0,1,,ST,08:00 AM - 09:30 AM,MIS107,40
MIS107,3.0,10,,ST,04:20 PM - 05:50 PM,MIS107,35
MIS107,3.0,11,TBA,MW,08:00 AM - 09:30 AM,MIS107,0
MIS107,3.0,12,NwA,MW,08:00 AM - 09:30 AM,MIS107,40
MIS107,3.0,13,RAR,MW,08:00 AM - 09:30 AM,MIS107,40
MIS107,3.0,14,UTH,MW,11:20 AM - 12:50 PM,MIS107,40
MIS107,3.0,15,Ayn,MW,01:00 PM - 02:30 PM,MIS107,40
MIS107,3.0,16,TBA,MW,01:00 PM - 02:30 PM,MIS107,40
MIS107,3.0,17,UTH,MW,02:40 PM - 04:10 PM,MIS107,40
MIS107,3.0,18,YAR,MW,02:40 PM - 04:10 PM,MIS107,40
MIS107,3.0,19,Ayn,MW,04:20 PM - 05:50 PM,MIS107,40
MIS107,3.0,2,NwA,ST,08:00 AM - 09:30 AM,MIS107,40
MIS107,3.0,20,,MW,04:20 PM - 05:50 PM,MIS107,40
MIS107,3.0,21,RAR,MW,06:00 PM - 07:30 PM,MIS107,40
MIS107,3.0,22,,RA,08:00 AM - 09:30 AM,MIS107,40
MIS107,3.0,23,AbKr,RA,08:00 AM - 09:30 AM,MIS107,40
MIS107,3.0,24,MMB,RA,09:40 AM - 11:10 AM,MIS107,40
MIS107,3.0,25,,RA,09:40 AM - 11:10 AM,MIS107,40
MIS107,3.0,26,,RA,11:20 AM - 12:50 PM,MIS107,40
MIS107,3.0,27,Rzz,RA,11:20 AM - 12:50 PM,MIS107,40
MIS107,3.0,28,RSh3,RA,01:00 PM - 02:30 PM,MIS107,40
MIS107,3.0,29,ANU,RA,02:40 PM - 04:10 PM,MIS107,35
MIS107,3.0,3,TBA,ST,09:40 AM - 11:10 AM,MIS107,40
MIS107,3.0,30,Mki,RA,02:40 PM - 04:10 PM,MIS107,40
MIS107,3.0,31,Rzz,RA,02:40 PM - 04:10 PM,MIS107,40
MIS107,3.0,32,STrN,RA,04:20 PM - 05:50 PM,MIS107,40
MIS107,3.0,33,Mki,RA,04:20 PM - 05:50 PM,MIS107,40
MIS107,3.0,34,ANU,RA,04:20 PM - 05:50 PM,MIS107,40
MIS107,3.0,35,MBT,ST,01:00 PM - 02:30 PM,MIS107,40
MIS107,3.0,36,EhN,RA,08:00 AM - 09:30 AM,MIS107,45
MIS107,3.0,37,EhN,RA,11:20 AM - 12:50 PM,MIS107,35
MIS107,3.0,38,EhN,RA,01:00 PM - 02:30 PM,MIS107,40
MIS107,3.0,39,Mbt,ST,04:20 PM - 05:50 PM,MIS107,40
MIS107,3.0,4,NwA,ST,11:20 AM - 12:50 PM,MIS107,35
MIS107,3.0,5,AIK,ST,11:20 AM - 12:50 PM,MIS107,40
MIS107,3.0,6,TBA,ST,11:20 AM - 12:50 PM,MIS107,40
MIS107,3.0,7,AIK,ST,02:40 PM - 04:10 PM,MIS107,40
MIS107,3.0,8,TBA,ST,01:00 PM - 02:30 PM,MIS107,40
MIS107,3.0,9,TBA,ST,02:40 PM - 04:10 PM,MIS107,40
MIS207,3.0,1,RAR,ST,08:00 AM - 09:30 AM,MIS207,45
MIS207,3.0,10,RAR,MW,04:20 PM - 05:50 PM,MIS207,40
MIS207,3.0,11,MMB,RA,11:20 AM - 12:50 PM,MIS207,40
MIS207,3.0,12,YAR,RA,11:20 AM - 12:50 PM,MIS207,40
MIS207,3.0,13,AbKr,RA,01:00 PM - 02:30 PM,MIS207,35
MIS207,3.0,14,YAR,RA,01:00 PM - 02:30 PM,MIS207,40
MIS207,3.0,2,Ayn,ST,01:00 PM - 02:30 PM,MIS207,40
MIS207,3.0,3,Ayn,ST,04:20 PM - 05:50 PM,MIS207,40
MIS207,3.0,4,TBA,MW,09:40 AM - 11:10 AM,MIS207,40
MIS207,3.0,5,NwA,MW,11:20 AM - 12:50 PM,MIS207,40
MIS207,3.0,6,AIK,MW,11:20 AM - 12:50 PM,MIS207,35
MIS207,3.0,7,TBA,MW,11:20 AM - 12:50 PM,MIS207,40
MIS207,3.0,8,AIK,MW,02:40 PM - 04:10 PM,MIS207,35
MIS207,3.0,9,YAR,MW,04:20 PM - 05:50 PM,MIS207,35
MIS210,3.0,1,TBA,ST,08:00 AM - 09:30 AM,MIS210,40
MIS310,3.0,1,,MW,09:40 AM - 11:10 AM,MIS310,40
MIS320,3.0,1,TBA,ST,01:00 PM - 02:30 PM,MIS320,40
MIS410,3.0,1,,MW,09:40 AM - 11:10 AM,MIS410,40
MIS470,3.0,1,TBA,MW,11:20 AM - 12:50 PM,MIS470,40
MIS651,3.0,1,MDMI,F,07:00 PM - 10:10 PM,MIS651,35
MIS652,3.0,1,ABKr,A,03:00 PM - 06:30 PM,MIS652,35
MIS657,3.0,1,,F,07:00 PM - 10:10 PM,MIS657,35
MIS666,3.0,1,ADE,A,07:00 PM - 10:10 PM,MIS666,35
MKT202,3.0,1,FNa1,ST,09:40 AM - 11:10 AM,MKT202,40
MKT202,3.0,10,SKI,RA,04:20 PM - 05:50 PM,MKT202,40
MKT202,3.0,11,SeH,MW,02:40 PM - 04:10 PM,MKT202,40
MKT202,3.0,12,Sne,ST,09:40 AM - 11:10 AM,MKT202,35
MKT202,3.0,13,Onf,ST,04:20 PM - 05:50 PM,MKT202,40
MKT202,3.0,14,FHZ,MW,11:20 AM - 12:50 PM,MKT202,40
MKT202,3.0,15,FHZ,ST,01:00 PM - 02:30 PM,MKT202,35
MKT202,3.0,16,FHZ,ST,09:40 AM - 11:10 AM,MKT202,34
MKT202,3.0,17,SAW,ST,04:20 PM - 05:50 PM,MKT202,35
MKT202,3.0,18,SAW,ST,02:40 PM - 04:10 PM,MKT202,35
MKT202,3.0,19,Mbt,MW,01:00 PM - 02:30 PM,MKT202,40
MKT202,3.0,2,FNa1,ST,11:20 AM - 12:50 PM,MKT202,40
MKT202,3.0,20,Fss,ST,04:20 PM - 05:50 PM,MKT202,40
MKT202,3.0,21,Fss,MW,08:00 AM - 09:30 AM,MKT202,40
MKT202,3.0,22,Fzy,ST,04:20 PM - 05:50 PM,MKT202,40
MKT202,3.0,23,TFZ,MW,09:40 AM - 11:10 AM,MKT202,40
MKT202,3.0,24,TFZ,ST,11:20 AM - 12:50 PM,MKT202,35
MKT202,3.0,25,FCH,MW,04:20 PM - 05:50 PM,MKT202,40
MKT202,3.0,26,FCH,RA,01:00 PM - 02:30 PM,MKT202,40
MKT202,3.0,27,FCH,RA,04:20 PM - 05:50 PM,MKT202,40
MKT202,3.0,28,,ST,06:00 PM - 07:30 PM,MKT202,40
MKT202,3.0,29,MeSK,ST,04:20 PM - 05:50 PM,MKT202,40
MKT202,3.0,3,FNa1,MW,11:20 AM - 12:50 PM,MKT202,40
MKT202,3.0,30,MeSK,RA,02:40 PM - 04:10 PM,MKT202,40
MKT202,3.0,31,MeSK,RA,01:00 PM - 02:30 PM,MKT202,40
MKT202,3.0,32,NYM,RA,11:20 AM - 12:50 PM,MKT202,40
MKT202,3.0,33,AFMO,MW,01:00 PM - 02:30 PM,MKT202,40
MKT202,3.0,34,AFMO,ST,11:20 AM - 12:50 PM,MKT202,35
MKT202,3.0,4,MHHS,ST,09:40 AM - 11:10 AM,MKT202,40
MKT202,3.0,5,MHHS,ST,11:20 AM - 12:50 PM,MKT202,40
MKT202,3.0,7,ZTK,ST,09:40 AM - 11:10 AM,MKT202,40
MKT202,3.0,8,IJS,MW,08:00 AM - 09:30 AM,MKT202,40
MKT202,3.0,9,SKI,RA,02:40 PM - 04:10 PM,MKT202,40
MKT330,3.0,1,RDA,MW,04:20 PM - 05:50 PM,MKT330,35
MKT330,3.0,2,EhN,ST,11:20 AM - 12:50 PM,MKT330,40
MKT330,3.0,3,EhN,ST,08:00 AM - 09:30 AM,MKT330,40
MKT330,3.0,4,NYM,MW,02:40 PM - 04:10 PM,MKT330,35
MKT330,3.0,5,NYM,MW,04:20 PM - 05:50 PM,MKT330,30
MKT337,3.0,1,FNa1,MW,09:40 AM - 11:10 AM,MKT337,40
MKT337,3.0,2,MHZ,ST,04:20 PM - 05:50 PM,MKT337,40
MKT337,3.0,3,Sne,RA,01:00 PM - 02:30 PM,MKT337,35
MKT337,3.0,4,Onf,MW,11:20 AM - 12:50 PM,MKT337,35
MKT337,3.0,5,Fss,ST,01:00 PM - 02:30 PM,MKT337,40
MKT337,3.0,6,TBA,ST,04:20 PM - 05:50 PM,MKT337,40
MKT337,3.0,7,TBA,RA,09:40 AM - 11:10 AM,MKT337,35
MKT337,3.0,8,TBA,RA,02:40 PM - 04:10 PM,MKT337,40
MKT344,3.0,1,SMKN,MW,01:00 PM - 02:30 PM,MKT344,40
MKT344,3.0,2,IJS,ST,11:20 AM - 12:50 PM,MKT344,40
MKT344,3.0,3,IJS,ST,08:00 AM - 09:30 AM,MKT344,40
MKT344,3.0,4,SKI,RA,09:40 AM - 11:10 AM,MKT344,40
MKT344,3.0,5,Onf,ST,01:00 PM - 02:30 PM,MKT344,35
MKT344,3.0,6,Onf,MW,09:40 AM - 11:10 AM,MKT344,40
MKT344,3.0,7,FCH,MW,01:00 PM - 02:30 PM,MKT344,40
MKT355,3.0,2,ZBR,MW,04:20 PM - 05:50 PM,MKT355,40
MKT382,3.0,1,MeI,ST,04:20 PM - 05:50 PM,MKT382,35
MKT382,3.0,2,SKI,RA,11:20 AM - 12:50 PM,MKT382,40
MKT382,3.0,3,SaRn,RA,09:40 AM - 11:10 AM,MKT382,35
MKT412,3.0,1,ZTK,ST,11:20 AM - 12:50 PM,MKT412,35
MKT412,3.0,2,ZTK,MW,01:00 PM - 02:30 PM,MKT412,35
MKT412,3.0,3,IJS,MW,11:20 AM - 12:50 PM,MKT412,40
MKT417,3.0,1,FdF,ST,08:00 AM - 09:30 AM,MKT417,40
MKT450,3.0,1,Rfe,ST,09:40 AM - 11:10 AM,MKT450,40
MKT460,3.0,1,Rfe,MW,08:00 AM - 09:30 AM,MKT460,40
MKT460,3.0,2,SeH,ST,02:40 PM - 04:10 PM,MKT460,40
MKT460,3.0,3,SeH,MW,01:00 PM - 02:30 PM,MKT460,35
MKT460,3.0,4,Sne,ST,01:00 PM - 02:30 PM,MKT460,34
MKT460,3.0,5,Mbt,MW,04:20 PM - 05:50 PM,MKT460,40
MKT460,3.0,6,Mbt,ST,02:40 PM - 04:10 PM,MKT460,40
MKT460,3.0,7,FdF,ST,09:40 AM - 11:10 AM,MKT460,40
MKT465,3.0,1,RDA,MW,02:40 PM - 04:10 PM,MKT465,40
MKT465,3.0,2,ZTK,MW,02:40 PM - 04:10 PM,MKT465,35
MKT465,3.0,3,SeH,ST,04:20 PM - 05:50 PM,MKT465,40
MKT470,3.0,1,Tmr,MW,02:40 PM - 04:10 PM,MKT470,40
MKT470,3.0,2,DSr,MW,02:40 PM - 04:10 PM,MKT470,40
MKT470,3.0,4,MTdI,MW,04:20 PM - 05:50 PM,MKT470,40
MKT470,3.0,5,MNE,RA,11:20 AM - 12:50 PM,MKT470,40
MKT470,3.0,6,MNE,ST,04:20 PM - 05:50 PM,MKT470,40
MKT470,3.0,7,SMKN,ST,02:40 PM - 04:10 PM,MKT470,40
MKT470,3.0,8,MNE,ST,01:00 PM - 02:30 PM,MKT470,40
MKT470,3.0,9,MNE,RA,02:40 PM - 04:10 PM,MKT470,40
MKT475,3.0,1,MTdI,ST,04:20 PM - 05:50 PM,MKT475,40
MKT621,3.0,1,MHHS,S,07:00 PM - 10:10 PM,MKT621,35
MKT623,3.0,1,RUE,M,07:00 PM - 10:10 PM,MKT623,35
MKT624,3.0,1,RDA,R,07:00 PM - 10:10 PM,MKT624,35
MKT625,3.0,1,BkR,R,07:00 PM - 10:10 PM,MKT625,35
MKT627,3.0,1,DSr,W,07:00 PM - 10:10 PM,MKT627,35
MKT628,3.0,1,,S,07:00 PM - 10:10 PM,MKT628,35
MKT630,3.0,1,TBA,A,03:00 PM - 06:30 PM,MKT630,35
MKT633,3.0,1,,A,07:00 PM - 10:10 PM,MKT633,35
MKT634,3.0,1,SMKN,T,07:00 PM - 10:10 PM,MKT634,35
MKT636,3.0,1,MTDI,S,07:00 PM - 10:10 PM,MKT636,35
PAD201,3.0,1,SRUA,MW,11:20 AM - 12:50 PM,PAD201,40
PAD201,3.0,2,SuA2,RA,11:20 AM - 12:50 PM,PAD201,40
PAD201,3.0,3,SAE,RA,08:00 AM - 09:30 AM,PAD201,40
PBH101,3.0,1,SBAH,ST,08:00 AM - 09:30 AM,PBH101,80
PBH101,3.0,10,SbS,MW,11:20 AM - 12:50 PM,PBH101,35
PBH101,3.0,11,TBA,MW,01:00 PM - 02:30 PM,PBH101,35
PBH101,3.0,12,BCh,MW,02:40 PM - 04:10 PM,PBH101,80
PBH101,3.0,13,SbS,MW,04:20 PM - 05:50 PM,PBH101,35
PBH101,3.0,14,SoM,MW,08:00 AM - 09:30 AM,PBH101,35
PBH101,3.0,15,SNL,RA,08:00 AM - 09:30 AM,PBH101,0
PBH101,3.0,16,MSHn,RA,09:40 AM - 11:10 AM,PBH101,35
PBH101,3.0,17,SoM,RA,01:00 PM - 02:30 PM,PBH101,35
PBH101,3.0,18,SYK,RA,01:00 PM - 02:30 PM,PBH101,35
PBH101,3.0,19,SNL,RA,02:40 PM - 04:10 PM,PBH101,0
PBH101,3.0,2,NUM,ST,09:40 AM - 11:10 AM,PBH101,35
PBH101,3.0,20,SoM,RA,04:20 PM - 05:50 PM,PBH101,35
PBH101,3.0,21,SYK,RA,06:00 PM - 07:30 PM,PBH101,35
PBH101,3.0,22,NUM,ST,06:00 PM - 07:30 PM,PBH101,0
PBH101,3.0,23,MIMD,MW,06:00 PM - 07:30 PM,PBH101,35
PBH101,3.0,24,SYK,RA,08:00 AM - 09:30 AM,PBH101,0
PBH101,3.0,25,SKMF,RA,09:40 AM - 11:10 AM,PBH101,35
PBH101,3.0,26,TBA,ST,08:00 AM - 09:30 AM,PBH101,35
PBH101,3.0,27,SbS,ST,04:20 PM - 05:50 PM,PBH101,35
PBH101,3.0,28,MIMD,MW,04:20 PM - 05:50 PM,PBH101,35
PBH101,3.0,29,SMSR,MW,04:20 PM - 05:50 PM,PBH101,0
PBH101,3.0,3,TBA,ST,11:20 AM - 12:50 PM,PBH101,35
PBH101,3.0,30,SKMF,RA,08:00 AM - 09:30 AM,PBH101,35
PBH101,3.0,31,ZZS,ST,06:00 PM - 07:30 PM,PBH101,35
PBH101,3.0,32,SNL,ST,04:20 PM - 05:50 PM,PBH101,35
PBH101,3.0,33,MSHn,RA,11:20 AM - 12:50 PM,PBH101,35
PBH101,3.0,34,SBAH,ST,11:20 AM - 12:50 PM,PBH101,80
PBH101,3.0,36,MZIm,ST,04:20 PM - 05:50 PM,PBH101,80
PBH101,3.0,37,HtN,MW,01:00 PM - 02:30 PM,PBH101,80
PBH101,3.0,4,ZZS,ST,01:00 PM - 02:30 PM,PBH101,35
PBH101,3.0,5,SbS,ST,02:40 PM - 04:10 PM,PBH101,35
PBH101,3.0,6,ZZS,ST,04:20 PM - 05:50 PM,PBH101,0
PBH101,3.0,7,NUM,ST,08:00 AM - 09:30 AM,PBH101,35
PBH101,3.0,8,BCh,MW,08:00 AM - 09:30 AM,PBH101,80
PBH101,3.0,9,TBA,MW,09:40 AM - 11:10 AM,PBH101,35
SAC411,1.0,1,SYK,S,09:40 AM - 11:10 AM,PBH101L,20
SAC411,1.0,10,SoM,W,09:40 AM - 11:10 AM,PBH101L,15
SAC411,1.0,11,MIMD,W,11:20 AM - 12:50 PM,PBH101L,15
SAC411,1.0,12,NUM,W,02:40 PM - 04:10 PM,PBH101L,20
SAC411,1.0,13,NUM,M,01:00 PM - 02:30 PM,PBH101L,20
SAC411,1.0,14,NUM,R,01:00 PM - 02:30 PM,PBH101L,15
SAC411,1.0,15,MIMD,R,02:40 PM - 04:10 PM,PBH101L,20
SAC411,1.0,2,SYK,S,11:20 AM - 12:50 PM,PBH101L,20
SAC411,1.0,3,SNL,S,02:40 PM - 04:10 PM,PBH101L,20
SAC411,1.0,4,SoM,M,09:40 AM - 11:10 AM,PBH101L,20
SAC411,1.0,5,MIMD,M,11:20 AM - 12:50 PM,PBH101L,20
